"area_name","area_code","date","new_cases","total_cases"
"Southwark","E09000028",2020-04-23,13,1202
"Sutton","E09000029",2020-04-23,16,725
"Tower Hamlets","E09000030",2020-04-23,10,634
"Waltham Forest","E09000031",2020-04-23,14,763
"Wandsworth","E09000032",2020-04-23,10,931
"Westminster","E09000033",2020-04-23,7,604
"Barking and Dagenham","E09000002",2020-04-24,3,505
"Barnet","E09000003",2020-04-24,17,1231
"Bexley","E09000004",2020-04-24,19,700
"Brent","E09000005",2020-04-24,16,1364
"Bromley","E09000006",2020-04-24,23,1087
"Camden","E09000007",2020-04-24,4,574
"Croydon","E09000008",2020-04-24,25,1423
"Ealing","E09000009",2020-04-24,22,1087
"Enfield","E09000010",2020-04-24,26,888
"Greenwich","E09000011",2020-04-24,14,694
"Hackney and City of London","E09000012",2020-04-24,5,644
"Hammersmith and Fulham","E09000013",2020-04-24,10,614
"Haringey","E09000014",2020-04-24,9,575
"Harrow","E09000015",2020-04-24,15,933
"Havering","E09000016",2020-04-24,11,690
"Hillingdon","E09000017",2020-04-24,13,783
"Hounslow","E09000018",2020-04-24,18,704
"Islington","E09000019",2020-04-24,4,430
"Kensington and Chelsea","E09000020",2020-04-24,0,466
"Kingston upon Thames","E09000021",2020-04-24,7,506
"Lambeth","E09000022",2020-04-24,12,1150
"Lewisham","E09000023",2020-04-24,11,962
"Merton","E09000024",2020-04-24,14,690
"Newham","E09000025",2020-04-24,11,978
"Redbridge","E09000026",2020-04-24,5,735
"Richmond upon Thames","E09000027",2020-04-24,5,392
"Southwark","E09000028",2020-04-24,12,1214
"Sutton","E09000029",2020-04-24,11,736
"Tower Hamlets","E09000030",2020-04-24,3,637
"Waltham Forest","E09000031",2020-04-24,15,778
"Wandsworth","E09000032",2020-04-24,12,943
"Westminster","E09000033",2020-04-24,7,611
"Barking and Dagenham","E09000002",2020-04-25,7,512
"Barnet","E09000003",2020-04-25,11,1242
"Bexley","E09000004",2020-04-25,15,715
"Brent","E09000005",2020-04-25,14,1378
"Bromley","E09000006",2020-04-25,22,1109
"Camden","E09000007",2020-04-25,7,581
"Croydon","E09000008",2020-04-25,14,1437
"Ealing","E09000009",2020-04-25,16,1103
"Enfield","E09000010",2020-04-25,27,915
"Greenwich","E09000011",2020-04-25,10,704
"Hackney and City of London","E09000012",2020-04-25,1,645
"Hammersmith and Fulham","E09000013",2020-04-25,3,617
"Haringey","E09000014",2020-04-25,9,584
"Harrow","E09000015",2020-04-25,19,952
"Havering","E09000016",2020-04-25,11,701
"Hillingdon","E09000017",2020-04-25,11,794
"Hounslow","E09000018",2020-04-25,21,725
"Islington","E09000019",2020-04-25,1,431
"Kensington and Chelsea","E09000020",2020-04-25,5,471
"Kingston upon Thames","E09000021",2020-04-25,5,511
"Lambeth","E09000022",2020-04-25,8,1158
"Lewisham","E09000023",2020-04-25,13,975
"Merton","E09000024",2020-04-25,11,701
"Newham","E09000025",2020-04-25,14,992
"Redbridge","E09000026",2020-04-25,10,745
"Richmond upon Thames","E09000027",2020-04-25,4,396
"Southwark","E09000028",2020-04-25,3,1217
"Sutton","E09000029",2020-04-25,9,745
"Tower Hamlets","E09000030",2020-04-25,12,649
"Waltham Forest","E09000031",2020-04-25,9,787
"Wandsworth","E09000032",2020-04-25,7,950
"Westminster","E09000033",2020-04-25,4,615
"Barking and Dagenham","E09000002",2020-04-26,10,522
"Barnet","E09000003",2020-04-26,17,1259
"Bexley","E09000004",2020-04-26,6,721
"Brent","E09000005",2020-04-26,13,1391
"Bromley","E09000006",2020-04-26,12,1121
"Camden","E09000007",2020-04-26,2,583
"Croydon","E09000008",2020-04-26,22,1459
"Ealing","E09000009",2020-04-26,18,1121
"Enfield","E09000010",2020-04-26,17,932
"Greenwich","E09000011",2020-04-26,11,715
"Hackney and City of London","E09000012",2020-04-26,7,652
"Hammersmith and Fulham","E09000013",2020-04-26,5,622
"Haringey","E09000014",2020-04-26,7,591
"Harrow","E09000015",2020-04-26,14,966
"Havering","E09000016",2020-04-26,8,709
"Hillingdon","E09000017",2020-04-26,14,808
"Hounslow","E09000018",2020-04-26,15,740
"Islington","E09000019",2020-04-26,7,438
"Kensington and Chelsea","E09000020",2020-04-26,3,474
"Kingston upon Thames","E09000021",2020-04-26,5,516
"Lambeth","E09000022",2020-04-26,9,1167
"Lewisham","E09000023",2020-04-26,7,982
"Merton","E09000024",2020-04-26,5,706
"Newham","E09000025",2020-04-26,7,999
"Redbridge","E09000026",2020-04-26,14,759
"Richmond upon Thames","E09000027",2020-04-26,1,397
"Southwark","E09000028",2020-04-26,10,1227
"Sutton","E09000029",2020-04-26,13,758
"Tower Hamlets","E09000030",2020-04-26,7,656
"Waltham Forest","E09000031",2020-04-26,12,799
"Wandsworth","E09000032",2020-04-26,7,957
"Westminster","E09000033",2020-04-26,5,620
"Barking and Dagenham","E09000002",2020-04-27,8,530
"Barnet","E09000003",2020-04-27,20,1279
"Bexley","E09000004",2020-04-27,14,735
"Brent","E09000005",2020-04-27,20,1411
"Bromley","E09000006",2020-04-27,25,1146
"Camden","E09000007",2020-04-27,2,585
"Croydon","E09000008",2020-04-27,35,1494
"Ealing","E09000009",2020-04-27,19,1140
"Enfield","E09000010",2020-04-27,13,945
"Greenwich","E09000011",2020-04-27,10,725
"Hackney and City of London","E09000012",2020-04-27,4,656
"Hammersmith and Fulham","E09000013",2020-04-27,5,627
"Haringey","E09000014",2020-04-27,9,600
"Harrow","E09000015",2020-04-27,23,989
"Havering","E09000016",2020-04-27,13,722
"Hillingdon","E09000017",2020-04-27,18,826
"Hounslow","E09000018",2020-04-27,8,748
"Islington","E09000019",2020-04-27,7,445
"Kensington and Chelsea","E09000020",2020-04-27,5,479
"Kingston upon Thames","E09000021",2020-04-27,10,526
"Lambeth","E09000022",2020-04-27,11,1178
"Lewisham","E09000023",2020-04-27,16,998
"Merton","E09000024",2020-04-27,8,714
"Newham","E09000025",2020-04-27,16,1015
"Redbridge","E09000026",2020-04-27,26,785
"Richmond upon Thames","E09000027",2020-04-27,9,406
"Southwark","E09000028",2020-04-27,17,1244
"Sutton","E09000029",2020-04-27,13,771
"Tower Hamlets","E09000030",2020-04-27,5,661
"Waltham Forest","E09000031",2020-04-27,13,812
"Wandsworth","E09000032",2020-04-27,7,964
"Westminster","E09000033",2020-04-27,10,630
"Barking and Dagenham","E09000002",2020-04-28,6,536
"Barnet","E09000003",2020-04-28,25,1304
"Bexley","E09000004",2020-04-28,15,750
"Brent","E09000005",2020-04-28,19,1430
"Bromley","E09000006",2020-04-28,11,1157
"Camden","E09000007",2020-04-28,5,590
"Croydon","E09000008",2020-04-28,32,1526
"Ealing","E09000009",2020-04-28,16,1156
"Enfield","E09000010",2020-04-28,13,958
"Greenwich","E09000011",2020-04-28,11,736
"Hackney and City of London","E09000012",2020-04-28,3,659
"Hammersmith and Fulham","E09000013",2020-04-28,4,631
"Haringey","E09000014",2020-04-28,4,604
"Harrow","E09000015",2020-04-28,14,1003
"Havering","E09000016",2020-04-28,7,729
"Hillingdon","E09000017",2020-04-28,13,839
"Hounslow","E09000018",2020-04-28,12,760
"Islington","E09000019",2020-04-28,4,449
"Kensington and Chelsea","E09000020",2020-04-28,3,482
"Kingston upon Thames","E09000021",2020-04-28,3,529
"Lambeth","E09000022",2020-04-28,9,1187
"Lewisham","E09000023",2020-04-28,14,1012
"Merton","E09000024",2020-04-28,11,725
"Newham","E09000025",2020-04-28,7,1022
"Redbridge","E09000026",2020-04-28,11,796
"Richmond upon Thames","E09000027",2020-04-28,7,413
"Southwark","E09000028",2020-04-28,8,1252
"Sutton","E09000029",2020-04-28,5,776
"Tower Hamlets","E09000030",2020-04-28,3,664
"Waltham Forest","E09000031",2020-04-28,3,815
"Wandsworth","E09000032",2020-04-28,8,972
"Westminster","E09000033",2020-04-28,6,636
"Barking and Dagenham","E09000002",2020-04-29,7,543
"Barnet","E09000003",2020-04-29,17,1321
"Bexley","E09000004",2020-04-29,17,767
"Brent","E09000005",2020-04-29,18,1448
"Bromley","E09000006",2020-04-29,35,1192
"Camden","E09000007",2020-04-29,4,594
"Croydon","E09000008",2020-04-29,17,1543
"Ealing","E09000009",2020-04-29,23,1179
"Enfield","E09000010",2020-04-29,15,973
"Greenwich","E09000011",2020-04-29,22,758
"Hackney and City of London","E09000012",2020-04-29,10,669
"Hammersmith and Fulham","E09000013",2020-04-29,9,640
"Haringey","E09000014",2020-04-29,10,614
"Harrow","E09000015",2020-04-29,30,1033
"Havering","E09000016",2020-04-29,9,738
"Hillingdon","E09000017",2020-04-29,9,848
"Hounslow","E09000018",2020-04-29,19,779
"Islington","E09000019",2020-04-29,2,451
"Kensington and Chelsea","E09000020",2020-04-29,2,484
"Kingston upon Thames","E09000021",2020-04-29,19,548
"Lambeth","E09000022",2020-04-29,10,1197
"Lewisham","E09000023",2020-04-29,9,1021
"Merton","E09000024",2020-04-29,8,733
"Newham","E09000025",2020-04-29,12,1034
"Redbridge","E09000026",2020-04-29,12,808
"Richmond upon Thames","E09000027",2020-04-29,15,428
"Southwark","E09000028",2020-04-29,16,1268
"Sutton","E09000029",2020-04-29,14,790
"Tower Hamlets","E09000030",2020-04-29,11,675
"Waltham Forest","E09000031",2020-04-29,7,822
"Wandsworth","E09000032",2020-04-29,12,984
"Westminster","E09000033",2020-04-29,8,644
"Barking and Dagenham","E09000002",2020-04-30,5,548
"Barnet","E09000003",2020-04-30,19,1340
"Bexley","E09000004",2020-04-30,16,783
"Brent","E09000005",2020-04-30,19,1467
"Bromley","E09000006",2020-04-30,24,1216
"Camden","E09000007",2020-04-30,8,602
"Croydon","E09000008",2020-04-30,25,1568
"Ealing","E09000009",2020-04-30,20,1199
"Enfield","E09000010",2020-04-30,11,984
"Greenwich","E09000011",2020-04-30,10,768
"Hackney and City of London","E09000012",2020-04-30,6,675
"Hammersmith and Fulham","E09000013",2020-04-30,5,645
"Haringey","E09000014",2020-04-30,3,617
"Harrow","E09000015",2020-04-30,16,1049
"Havering","E09000016",2020-04-30,11,749
"Hillingdon","E09000017",2020-04-30,13,861
"Hounslow","E09000018",2020-04-30,30,809
"Islington","E09000019",2020-04-30,6,457
"Kensington and Chelsea","E09000020",2020-04-30,5,489
"Kingston upon Thames","E09000021",2020-04-30,16,564
"Lambeth","E09000022",2020-04-30,8,1205
"Lewisham","E09000023",2020-04-30,15,1036
"Merton","E09000024",2020-04-30,11,744
"Newham","E09000025",2020-04-30,12,1046
"Redbridge","E09000026",2020-04-30,25,833
"Richmond upon Thames","E09000027",2020-04-30,10,438
"Southwark","E09000028",2020-04-30,15,1283
"Sutton","E09000029",2020-04-30,12,802
"Tower Hamlets","E09000030",2020-04-30,6,681
"Waltham Forest","E09000031",2020-04-30,10,832
"Wandsworth","E09000032",2020-04-30,13,997
"Westminster","E09000033",2020-04-30,20,664
"Barking and Dagenham","E09000002",2020-05-01,10,558
"Barnet","E09000003",2020-05-01,10,1350
"Bexley","E09000004",2020-05-01,17,800
"Brent","E09000005",2020-05-01,18,1485
"Bromley","E09000006",2020-05-01,15,1231
"Camden","E09000007",2020-05-01,8,610
"Croydon","E09000008",2020-05-01,19,1587
"Ealing","E09000009",2020-05-01,18,1217
"Enfield","E09000010",2020-05-01,12,996
"Greenwich","E09000011",2020-05-01,11,779
"Hackney and City of London","E09000012",2020-05-01,12,687
"Hammersmith and Fulham","E09000013",2020-05-01,9,654
"Haringey","E09000014",2020-05-01,9,626
"Harrow","E09000015",2020-05-01,10,1059
"Havering","E09000016",2020-05-01,20,769
"Hillingdon","E09000017",2020-05-01,15,876
"Hounslow","E09000018",2020-05-01,13,822
"Islington","E09000019",2020-05-01,5,462
"Kensington and Chelsea","E09000020",2020-05-01,5,494
"Kingston upon Thames","E09000021",2020-05-01,9,573
"Lambeth","E09000022",2020-05-01,11,1216
"Lewisham","E09000023",2020-05-01,8,1044
"Merton","E09000024",2020-05-01,10,754
"Newham","E09000025",2020-05-01,4,1050
"Redbridge","E09000026",2020-05-01,9,842
"Richmond upon Thames","E09000027",2020-05-01,7,445
"Southwark","E09000028",2020-05-01,12,1295
"Sutton","E09000029",2020-05-01,9,811
"Tower Hamlets","E09000030",2020-05-01,10,691
"Waltham Forest","E09000031",2020-05-01,12,844
"Wandsworth","E09000032",2020-05-01,12,1009
"Westminster","E09000033",2020-05-01,4,668
"Barking and Dagenham","E09000002",2020-05-02,6,564
"Barnet","E09000003",2020-05-02,9,1359
"Bexley","E09000004",2020-05-02,17,817
"Brent","E09000005",2020-05-02,9,1494
"Bromley","E09000006",2020-05-02,15,1246
"Camden","E09000007",2020-05-02,1,611
"Croydon","E09000008",2020-05-02,19,1606
"Ealing","E09000009",2020-05-02,21,1238
"Enfield","E09000010",2020-05-02,10,1006
"Greenwich","E09000011",2020-05-02,3,782
"Hackney and City of London","E09000012",2020-05-02,7,694
"Hammersmith and Fulham","E09000013",2020-05-02,1,655
"Haringey","E09000014",2020-05-02,3,629
"Harrow","E09000015",2020-05-02,7,1066
"Havering","E09000016",2020-05-02,10,779
"Hillingdon","E09000017",2020-05-02,12,888
"Hounslow","E09000018",2020-05-02,11,833
"Islington","E09000019",2020-05-02,1,463
"Kensington and Chelsea","E09000020",2020-05-02,2,496
"Kingston upon Thames","E09000021",2020-05-02,12,585
"Lambeth","E09000022",2020-05-02,3,1219
"Lewisham","E09000023",2020-05-02,7,1051
"Merton","E09000024",2020-05-02,7,761
"Newham","E09000025",2020-05-02,9,1059
"Redbridge","E09000026",2020-05-02,10,852
"Richmond upon Thames","E09000027",2020-05-02,3,448
"Southwark","E09000028",2020-05-02,3,1298
"Sutton","E09000029",2020-05-02,16,827
"Tower Hamlets","E09000030",2020-05-02,3,694
"Waltham Forest","E09000031",2020-05-02,4,848
"Wandsworth","E09000032",2020-05-02,3,1012
"Westminster","E09000033",2020-05-02,4,672
"Barking and Dagenham","E09000002",2020-05-03,8,572
"Barnet","E09000003",2020-05-03,6,1365
"Bexley","E09000004",2020-05-03,8,825
"Brent","E09000005",2020-05-03,4,1498
"Bromley","E09000006",2020-05-03,11,1257
"Camden","E09000007",2020-05-03,2,613
"Croydon","E09000008",2020-05-03,7,1613
"Ealing","E09000009",2020-05-03,7,1245
"Enfield","E09000010",2020-05-03,4,1010
"Greenwich","E09000011",2020-05-03,1,783
"Hackney and City of London","E09000012",2020-05-03,4,698
"Hammersmith and Fulham","E09000013",2020-05-03,2,657
"Haringey","E09000014",2020-05-03,1,630
"Harrow","E09000015",2020-05-03,7,1073
"Havering","E09000016",2020-05-03,8,787
"Hillingdon","E09000017",2020-05-03,5,893
"Hounslow","E09000018",2020-05-03,5,838
"Islington","E09000019",2020-05-03,4,467
"Kensington and Chelsea","E09000020",2020-05-03,3,499
"Kingston upon Thames","E09000021",2020-05-03,6,591
"Lambeth","E09000022",2020-05-03,4,1223
"Lewisham","E09000023",2020-05-03,6,1057
"Merton","E09000024",2020-05-03,10,771
"Newham","E09000025",2020-05-03,5,1064
"Redbridge","E09000026",2020-05-03,9,861
"Richmond upon Thames","E09000027",2020-05-03,4,452
"Southwark","E09000028",2020-05-03,3,1301
"Sutton","E09000029",2020-05-03,10,837
"Tower Hamlets","E09000030",2020-05-03,4,698
"Waltham Forest","E09000031",2020-05-03,6,854
"Wandsworth","E09000032",2020-05-03,4,1016
"Westminster","E09000033",2020-05-03,0,672
"Barking and Dagenham","E09000002",2020-05-04,4,576
"Barnet","E09000003",2020-05-04,12,1377
"Bexley","E09000004",2020-05-04,9,834
"Brent","E09000005",2020-05-04,8,1506
"Bromley","E09000006",2020-05-04,14,1271
"Camden","E09000007",2020-05-04,0,613
"Croydon","E09000008",2020-05-04,15,1628
"Ealing","E09000009",2020-05-04,13,1258
"Enfield","E09000010",2020-05-04,10,1020
"Greenwich","E09000011",2020-05-04,6,789
"Hackney and City of London","E09000012",2020-05-04,4,702
"Hammersmith and Fulham","E09000013",2020-05-04,5,662
"Haringey","E09000014",2020-05-04,3,633
"Harrow","E09000015",2020-05-04,20,1093
"Havering","E09000016",2020-05-04,16,803
"Hillingdon","E09000017",2020-05-04,13,906
"Hounslow","E09000018",2020-05-04,15,853
"Islington","E09000019",2020-05-04,4,471
"Kensington and Chelsea","E09000020",2020-05-04,1,500
"Kingston upon Thames","E09000021",2020-05-04,8,599
"Lambeth","E09000022",2020-05-04,5,1228
"Lewisham","E09000023",2020-05-04,5,1062
"Merton","E09000024",2020-05-04,4,775
"Newham","E09000025",2020-05-04,8,1072
"Redbridge","E09000026",2020-05-04,14,875
"Richmond upon Thames","E09000027",2020-05-04,4,456
"Southwark","E09000028",2020-05-04,7,1308
"Sutton","E09000029",2020-05-04,4,841
"Tower Hamlets","E09000030",2020-05-04,1,699
"Waltham Forest","E09000031",2020-05-04,10,864
"Wandsworth","E09000032",2020-05-04,4,1020
"Westminster","E09000033",2020-05-04,3,675
"Barking and Dagenham","E09000002",2020-05-05,6,582
"Barnet","E09000003",2020-05-05,12,1389
"Bexley","E09000004",2020-05-05,6,840
"Brent","E09000005",2020-05-05,6,1512
"Bromley","E09000006",2020-05-05,14,1285
"Camden","E09000007",2020-05-05,5,618
"Croydon","E09000008",2020-05-05,8,1636
"Ealing","E09000009",2020-05-05,7,1265
"Enfield","E09000010",2020-05-05,9,1029
"Greenwich","E09000011",2020-05-05,6,795
"Hackney and City of London","E09000012",2020-05-05,6,708
"Hammersmith and Fulham","E09000013",2020-05-05,1,663
"Haringey","E09000014",2020-05-05,5,638
"Harrow","E09000015",2020-05-05,12,1105
"Havering","E09000016",2020-05-05,7,810
"Hillingdon","E09000017",2020-05-05,7,913
"Hounslow","E09000018",2020-05-05,4,857
"Islington","E09000019",2020-05-05,2,473
"Kensington and Chelsea","E09000020",2020-05-05,1,501
"Kingston upon Thames","E09000021",2020-05-05,5,604
"Lambeth","E09000022",2020-05-05,6,1234
"Lewisham","E09000023",2020-05-05,7,1069
"Merton","E09000024",2020-05-05,5,780
"Newham","E09000025",2020-05-05,8,1080
"Redbridge","E09000026",2020-05-05,25,900
"Richmond upon Thames","E09000027",2020-05-05,3,459
"Southwark","E09000028",2020-05-05,7,1315
"Sutton","E09000029",2020-05-05,10,851
"Tower Hamlets","E09000030",2020-05-05,2,701
"Waltham Forest","E09000031",2020-05-05,8,872
"Wandsworth","E09000032",2020-05-05,5,1025
"Westminster","E09000033",2020-05-05,3,678
"Barking and Dagenham","E09000002",2020-05-06,4,586
"Barnet","E09000003",2020-05-06,10,1399
"Bexley","E09000004",2020-05-06,14,854
"Brent","E09000005",2020-05-06,8,1520
"Bromley","E09000006",2020-05-06,36,1321
"Camden","E09000007",2020-05-06,4,622
"Croydon","E09000008",2020-05-06,10,1646
"Ealing","E09000009",2020-05-06,12,1277
"Enfield","E09000010",2020-05-06,5,1034
"Greenwich","E09000011",2020-05-06,4,799
"Hackney and City of London","E09000012",2020-05-06,5,713
"Hammersmith and Fulham","E09000013",2020-05-06,2,665
"Haringey","E09000014",2020-05-06,6,644
"Harrow","E09000015",2020-05-06,13,1118
"Havering","E09000016",2020-05-06,8,818
"Hillingdon","E09000017",2020-05-06,12,925
"Hounslow","E09000018",2020-05-06,10,867
"Islington","E09000019",2020-05-06,2,475
"Kensington and Chelsea","E09000020",2020-05-06,3,504
"Kingston upon Thames","E09000021",2020-05-06,6,610
"Lambeth","E09000022",2020-05-06,5,1239
"Lewisham","E09000023",2020-05-06,6,1075
"Merton","E09000024",2020-05-06,14,794
"Newham","E09000025",2020-05-06,16,1096
"Redbridge","E09000026",2020-05-06,17,917
"Richmond upon Thames","E09000027",2020-05-06,3,462
"Southwark","E09000028",2020-05-06,9,1324
"Sutton","E09000029",2020-05-06,4,855
